video_id,index,body_speed
kor20230902m00011_20230902_001,24,-0.004756664221080947
kor20230902m00011_20230902_001,48,0.1593480905246898
kor20230902m00011_20230902_001,72,0.1557455281168769
kor20230902m00011_20230902_001,96,0.11788839805269043
kor20230902m00011_20230902_001,120,0.07384322071518575
kor20230902m00011_20230902_001,144,0.029568291270199363
kor20230902m00011_20230902_001,168,0.6360942105437641
kor20230902m00011_20230902_001,192,0.9051523924165438
kor20230902m00011_20230902_001,216,3.3994196280490856
kor20230902m00011_20230902_001,240,4.9946008912214985
kor20230902m00011_20230902_001,264,6.102146606650551
kor20230902m00011_20230902_001,288,7.404810134167482
kor20230902m00011_20230902_001,312,7.5248146435893135
kor20230902m00011_20230902_001,336,9.147108145639402
kor20230902m00011_20230902_001,360,9.28304314150382
kor20230902m00011_20230902_001,384,8.447704262289154
kor20230902m00011_20230902_001,408,8.541060075505664
kor20230902m00011_20230902_001,432,8.444095682660532
kor20230902m00011_20230902_001,456,8.145659528020015
kor20230902m00011_20230902_001,480,8.281641620049179
kor20230902m00011_20230902_001,504,6.228605061319059
kor20230902m00011_20230902_001,528,6.572989302738045
kor20230902m00011_20230902_001,552,6.079862447576786
kor20230902m00011_20230902_001,576,6.415413611382426
kor20230902m00011_20230902_001,600,6.100516705549149
kor20230902m00011_20230902_001,624,6.350645359829484
kor20230902m00011_20230902_001,648,6.855137517942602
kor20230902m00011_20230902_001,672,7.178019052171039
kor20230902m00011_20230902_001,696,8.307135322759246
kor20230902m00011_20230902_001,720,8.304346456828572
kor20230902m00011_20230902_001,744,8.53483580502766
kor20230902m00011_20230902_001,768,8.875582158440155
kor20230902m00011_20230902_001,792,8.603012845987907
kor20230902m00011_20230902_001,816,9.13551926504402
kor20230902m00011_20230902_001,840,8.450820250638275
kor20230902m00011_20230902_001,864,8.130850882330797
kor20230902m00011_20230902_001,888,7.875979460769652
kor20230902m00011_20230902_001,912,8.228742277141183
kor20230902m00011_20230902_001,936,8.791926363098147
kor20230902m00011_20230902_001,960,8.875367572926224
kor20230902m00011_20230902_001,984,9.504772906631088
kor20230902m00011_20230902_001,1008,9.822363957474822
kor20230902m00011_20230902_001,1032,9.966988438713312
kor20230902m00011_20230902_001,1056,10.351581193089453
kor20230902m00011_20230902_001,1080,10.487734521691852
kor20230902m00011_20230902_001,1104,10.701432293625787
kor20230902m00011_20230902_001,1128,11.114984479397132
kor20230902m00011_20230902_001,1152,11.64410954981743
kor20230902m00011_20230902_001,1176,11.926579025223772
kor20230902m00011_20230902_001,1200,10.68331923509291
kor20230902m00011_20230902_001,1224,10.2767093784391
kor20230902m00011_20230902_001,1248,9.995728597596672
kor20230902m00011_20230902_001,1272,9.45798815915916
kor20230902m00011_20230902_001,1296,8.692277683119048
kor20230902m00011_20230902_001,1320,7.5651447235502935
kor20230902m00011_20230902_001,1344,7.697651567643354
kor20230902m00011_20230902_001,1368,7.441964574791917
kor20230902m00011_20230902_001,1392,7.574033832200202
kor20230902m00011_20230902_001,1416,7.514388205737463
kor20230902m00011_20230902_001,1440,6.648362494086422
kor20230902m00011_20230902_001,1464,5.778811312083304
kor20230902m00011_20230902_001,1488,5.213377488122996
kor20230902m00011_20230902_001,1512,5.727876559467646
kor20230902m00011_20230902_001,1536,6.436331641676954
kor20230902m00011_20230902_001,1560,6.943152914562676
kor20230902m00011_20230902_001,1584,7.275183097165787
kor20230902m00011_20230902_001,1608,6.855583004101354
kor20230902m00011_20230902_001,1632,6.680776416855992
kor20230902m00011_20230902_001,1656,6.388629181923214
kor20230902m00011_20230902_001,1680,5.7329224324103905
kor20230902m00011_20230902_001,1704,5.734028156837467
kor20230902m00011_20230902_001,1728,5.36747883857098
kor20230902m00011_20230902_001,1752,5.17733353185432
kor20230902m00011_20230902_001,1776,5.169318411023144
kor20230902m00011_20230902_001,1800,4.677089778296548
kor20230902m00011_20230902_001,1824,4.458909716877851
kor20230902m00011_20230902_001,1848,4.293430371656484
kor20230902m00011_20230902_001,1872,3.913164990360504
