video_id,index,body_speed
kor20230902m00012_20230902_001,24,-0.03769439993295078
kor20230902m00012_20230902_001,48,0.32175869672396173
kor20230902m00012_20230902_001,72,0.23735437689816644
kor20230902m00012_20230902_001,96,0.05387182913304019
kor20230902m00012_20230902_001,120,-0.007842090636502359
kor20230902m00012_20230902_001,144,1.227507359577586
kor20230902m00012_20230902_001,168,1.497752148046387
kor20230902m00012_20230902_001,192,3.176694068551474
kor20230902m00012_20230902_001,216,4.552424703835466
kor20230902m00012_20230902_001,240,5.333430325586944
kor20230902m00012_20230902_001,264,6.271351586343259
kor20230902m00012_20230902_001,288,6.189823898229407
kor20230902m00012_20230902_001,312,7.385493231235957
kor20230902m00012_20230902_001,336,7.434348778167558
kor20230902m00012_20230902_001,360,7.175212149534204
kor20230902m00012_20230902_001,384,7.906368101547487
kor20230902m00012_20230902_001,408,8.244414389116557
kor20230902m00012_20230902_001,432,8.696919837032983
kor20230902m00012_20230902_001,456,7.909705627013202
kor20230902m00012_20230902_001,480,7.228243346945536
kor20230902m00012_20230902_001,504,6.937436606358295
kor20230902m00012_20230902_001,528,7.641286255619468
kor20230902m00012_20230902_001,552,7.953380456547699
kor20230902m00012_20230902_001,576,7.180260888791434
kor20230902m00012_20230902_001,600,7.144590386245323
kor20230902m00012_20230902_001,624,6.431372467617632
kor20230902m00012_20230902_001,648,7.320019658870537
kor20230902m00012_20230902_001,672,7.378722796541746
kor20230902m00012_20230902_001,696,8.106614775341791
kor20230902m00012_20230902_001,720,8.209012774237932
kor20230902m00012_20230902_001,744,7.813775478128862
kor20230902m00012_20230902_001,768,8.078062391619625
kor20230902m00012_20230902_001,792,7.2861206464284765
kor20230902m00012_20230902_001,816,7.738240452739291
kor20230902m00012_20230902_001,840,7.085555756254893
kor20230902m00012_20230902_001,864,7.204086637041517
kor20230902m00012_20230902_001,888,7.715784240168964
kor20230902m00012_20230902_001,912,7.472272338849974
kor20230902m00012_20230902_001,936,7.730645922389143
kor20230902m00012_20230902_001,960,7.694609307170354
kor20230902m00012_20230902_001,984,8.71428303421202
kor20230902m00012_20230902_001,1008,9.23368912899372
kor20230902m00012_20230902_001,1032,9.080825325552599
kor20230902m00012_20230902_001,1056,9.782697192649914
kor20230902m00012_20230902_001,1080,8.966328886898163
kor20230902m00012_20230902_001,1104,9.28543777854172
kor20230902m00012_20230902_001,1128,9.01283974956617
kor20230902m00012_20230902_001,1152,9.354901820027274
kor20230902m00012_20230902_001,1176,9.053286515930319
kor20230902m00012_20230902_001,1200,8.9048765120982
kor20230902m00012_20230902_001,1224,9.281747450006023
kor20230902m00012_20230902_001,1248,8.541174214863629
kor20230902m00012_20230902_001,1272,8.884362153902318
kor20230902m00012_20230902_001,1296,8.772526793472142
kor20230902m00012_20230902_001,1320,7.774548249491607
kor20230902m00012_20230902_001,1344,7.9451948852340175
kor20230902m00012_20230902_001,1368,6.972335623482757
kor20230902m00012_20230902_001,1392,7.060874338210679
kor20230902m00012_20230902_001,1416,6.9177101494601505
kor20230902m00012_20230902_001,1440,6.600496921616404
kor20230902m00012_20230902_001,1464,7.02426215425488
kor20230902m00012_20230902_001,1488,6.200134000366462
kor20230902m00012_20230902_001,1512,6.442871568193533
kor20230902m00012_20230902_001,1536,6.528490854124334
kor20230902m00012_20230902_001,1560,6.516296826351497
kor20230902m00012_20230902_001,1584,7.334931408649479
kor20230902m00012_20230902_001,1608,6.995438523540077
kor20230902m00012_20230902_001,1632,8.05585891535772
kor20230902m00012_20230902_001,1656,8.117133220602073
kor20230902m00012_20230902_001,1680,7.4513736456426045
kor20230902m00012_20230902_001,1704,7.195005918120073
kor20230902m00012_20230902_001,1728,6.092567241970098
kor20230902m00012_20230902_001,1752,6.434891089660626
kor20230902m00012_20230902_001,1776,6.953722119516618
kor20230902m00012_20230902_001,1800,5.955904967395097
kor20230902m00012_20230902_001,1824,4.846477713213039
kor20230902m00012_20230902_001,1848,4.176961628930661
kor20230902m00012_20230902_001,1872,4.122211581232141
kor20230902m00012_20230902_001,1896,4.802348339949922
kor20230902m00012_20230902_001,1920,4.601010797818967
kor20230902m00012_20230902_001,1944,3.570968886992845
kor20230902m00012_20230902_001,1968,3.275709352705527
