video_id,index,body_speed
kor20230902m00005_20230902_001,24,0.0005350908488898688
kor20230902m00005_20230902_001,48,0.028783407289861913
kor20230902m00005_20230902_001,72,-0.08520351764273752
kor20230902m00005_20230902_001,96,0.023271758709071156
kor20230902m00005_20230902_001,120,0.06586386833321178
kor20230902m00005_20230902_001,144,0.020066385264688995
kor20230902m00005_20230902_001,168,-0.030927531662835316
kor20230902m00005_20230902_001,192,-0.021899141125090924
kor20230902m00005_20230902_001,216,0.2804238645479617
kor20230902m00005_20230902_001,240,1.1069330504031916
kor20230902m00005_20230902_001,264,2.6387233794216947
kor20230902m00005_20230902_001,288,3.9697042875571817
kor20230902m00005_20230902_001,312,4.705682775257895
kor20230902m00005_20230902_001,336,5.786209286822006
kor20230902m00005_20230902_001,360,6.1064698532836115
kor20230902m00005_20230902_001,384,6.981676477491422
kor20230902m00005_20230902_001,408,7.5063824386175835
kor20230902m00005_20230902_001,432,7.672862012554244
kor20230902m00005_20230902_001,456,7.724296023686001
kor20230902m00005_20230902_001,480,7.757015536696214
kor20230902m00005_20230902_001,504,8.26487889852728
kor20230902m00005_20230902_001,528,8.226914553147862
kor20230902m00005_20230902_001,552,8.281132222649177
kor20230902m00005_20230902_001,576,7.06509134182607
kor20230902m00005_20230902_001,600,7.101612763168056
kor20230902m00005_20230902_001,624,7.914918825872649
kor20230902m00005_20230902_001,648,7.510416501714477
kor20230902m00005_20230902_001,672,6.51867550607199
kor20230902m00005_20230902_001,696,6.4477195661847375
kor20230902m00005_20230902_001,720,7.403289210136258
kor20230902m00005_20230902_001,744,7.230905988698739
kor20230902m00005_20230902_001,768,7.869933142643911
kor20230902m00005_20230902_001,792,8.250692209883045
kor20230902m00005_20230902_001,816,8.308789103035794
kor20230902m00005_20230902_001,840,8.15486335173431
kor20230902m00005_20230902_001,864,7.636852777145903
kor20230902m00005_20230902_001,888,7.537174435672349
kor20230902m00005_20230902_001,912,7.331670695465671
kor20230902m00005_20230902_001,936,7.589176988221541
kor20230902m00005_20230902_001,960,8.02567144457461
kor20230902m00005_20230902_001,984,7.912516534702045
kor20230902m00005_20230902_001,1008,8.609670560444794
kor20230902m00005_20230902_001,1032,8.493802985666976
kor20230902m00005_20230902_001,1056,8.670309709284604
kor20230902m00005_20230902_001,1080,8.689962051054934
kor20230902m00005_20230902_001,1104,8.885963123753903
kor20230902m00005_20230902_001,1128,9.63523759288855
kor20230902m00005_20230902_001,1152,9.879717590103725
kor20230902m00005_20230902_001,1176,10.563289085096356
kor20230902m00005_20230902_001,1200,10.239260226047127
kor20230902m00005_20230902_001,1224,9.437787828447696
kor20230902m00005_20230902_001,1248,9.888828363824203
kor20230902m00005_20230902_001,1272,9.491513344541271
kor20230902m00005_20230902_001,1296,9.167705773721748
kor20230902m00005_20230902_001,1320,8.58175088063297
kor20230902m00005_20230902_001,1344,7.892950890175027
kor20230902m00005_20230902_001,1368,7.233206499120516
kor20230902m00005_20230902_001,1392,6.957148974031266
kor20230902m00005_20230902_001,1416,7.68188547159063
kor20230902m00005_20230902_001,1440,7.355418028464574
kor20230902m00005_20230902_001,1464,7.203853269607833
kor20230902m00005_20230902_001,1488,6.8906398931629855
kor20230902m00005_20230902_001,1512,7.337734379916335
kor20230902m00005_20230902_001,1536,7.889151402513317
kor20230902m00005_20230902_001,1560,7.929821222025519
kor20230902m00005_20230902_001,1584,8.406884794388816
kor20230902m00005_20230902_001,1608,8.60020168467284
kor20230902m00005_20230902_001,1632,9.249077966338119
kor20230902m00005_20230902_001,1656,9.681151742342017
kor20230902m00005_20230902_001,1680,8.896086250889216
kor20230902m00005_20230902_001,1704,8.61613974256927
kor20230902m00005_20230902_001,1728,7.913259751535786
kor20230902m00005_20230902_001,1752,8.510087500772539
kor20230902m00005_20230902_001,1776,9.212858634548413
kor20230902m00005_20230902_001,1800,8.407388740653152
kor20230902m00005_20230902_001,1824,6.595832295122109
kor20230902m00005_20230902_001,1848,6.14835635573423
kor20230902m00005_20230902_001,1872,6.1591684383823315
kor20230902m00005_20230902_001,1896,6.0154296867499015
