video_id,angles_left_leg_up,angles_right_leg_up,angles_core_decline,angles_left_knee,angles_right_knee,knee_left_leftright,knee_left_updown,knee_right_leftright,knee_right_updown,ankle_left_leftright,ankle_left_updown,ankle_right_leftright,ankle_right_updown,hip_left_leftright,hip_left_updown,hip_right_leftright,hip_right_updown,wrist_left_leftright,wrist_left_updown,wrist_right_leftright,wrist_right_updown
kor20230902m00005_20230902_001,82.06,38.22,52.07,19.23,30.66,843.1315307617188,784.1942749023438,792.1093139648438,905.0947875976562,717.7942504882812,848.5266723632812,680.0821533203125,861.8367919921875,747.7421264648438,797.50439453125,722.2310180664062,816.3604736328125,864.2059326171875,827.4522705078125,852.0049438476562,917.2957763671875
kor20230902m00005_20230902_001,82.63,37.87,52.14,20.22,31.01,843.1527099609375,784.16796875,792.1028442382812,905.1338500976562,719.9672241210938,848.5350952148438,680.0151977539062,861.8524780273438,748.8214721679688,796.37548828125,722.1868286132812,815.2417602539062,864.2384643554688,827.4493408203125,852.0309448242188,917.3413696289062
kor20230902m00005_20230902_001,83.21,37.87,52.0,40.3,30.51,843.0433349609375,785.073974609375,791.9523315429688,906.137451171875,784.1776123046875,848.3823852539062,679.7742919921875,861.7105102539062,749.7467651367188,796.1807250976562,721.9799194335938,816.1728515625,864.1461181640625,827.2796020507812,851.9287109375,918.3548583984375
kor20230902m00005_20230902_001,83.29,37.53,52.14,39.83,30.86,843.1300048828125,785.2244262695312,792.0623779296875,906.2326049804688,783.1810302734375,848.5039672851562,679.935546875,861.825927734375,748.765869140625,796.3261108398438,722.121826171875,815.1989135742188,863.113037109375,826.3005981445312,852.0113525390625,917.3342895507812
kor20230902m00005_20230902_001,82.54,38.22,51.79,39.62,30.66,842.0677490234375,785.3308715820312,792.1270751953125,905.1884155273438,783.2487182617188,848.5890502929688,680.0380859375,861.9065551757812,748.8451538085938,797.53857421875,722.2101440429688,816.405029296875,863.15380859375,827.5029907226562,852.0558471679688,917.3961181640625
kor20230902m00005_20230902_001,83.21,37.87,52.0,38.73,31.01,843.3340454101562,785.416748046875,792.2655029296875,905.3167724609375,782.2738647460938,847.587158203125,680.1367797851562,862.01953125,750.0784912109375,796.5186157226562,722.3238525390625,815.3917846679688,863.3173828125,826.49365234375,851.1053466796875,918.6390380859375
kor20230902m00005_20230902_001,83.89,37.53,52.0,37.36,30.86,843.3479614257812,786.5105590820312,792.2898559570312,906.3861083984375,778.9703369140625,847.5582885742188,680.1839599609375,861.9877319335938,750.1113891601562,796.5001831054688,722.3624267578125,815.3694458007812,863.3272705078125,826.4690551757812,851.11767578125,918.595703125
kor20230902m00005_20230902_001,83.81,37.87,52.19,40.39,31.01,842.24462890625,786.338134765625,792.2798461914062,905.1432495117188,783.397216796875,848.5164794921875,680.13671875,861.8404541015625,750.08740234375,796.3310546875,722.3292236328125,815.2066650390625,863.3408813476562,826.3099365234375,851.1272583007812,918.4671630859375
kor20230902m00005_20230902_001,83.81,37.53,52.0,40.39,30.86,842.3018188476562,786.35595703125,792.3610229492188,906.2139282226562,783.482666015625,848.5045166015625,680.2716674804688,861.8220825195312,750.1887817382812,796.3441162109375,722.4439086914062,815.210693359375,863.387939453125,826.3086547851562,851.18017578125,918.421630859375
kor20230902m00005_20230902_001,84.43,37.53,52.05,41.0,31.35,842.2599487304688,786.2887573242188,792.349853515625,906.0729370117188,783.4769897460938,848.3990478515625,680.3295288085938,862.8175048828125,751.312744140625,795.1616821289062,722.475830078125,815.125732421875,863.3330688476562,826.2168579101562,851.1328125,918.2731323242188
kor20230902m00005_20230902_001,85.12,37.53,51.91,38.6,31.35,842.3458862304688,786.5095825195312,792.4698486328125,906.2119140625,778.061279296875,847.4691162109375,680.5260009765625,862.986083984375,751.4607543945312,794.26806640625,722.6434936523438,815.3268432617188,863.4046020507812,826.410400390625,851.2127075195312,918.4038696289062
kor20230902m00005_20230902_001,85.12,37.53,52.22,39.1,31.35,842.188232421875,786.3590087890625,792.2963256835938,906.0994873046875,778.9918212890625,847.3379516601562,680.3167724609375,862.85986328125,751.2741088867188,794.1199340820312,722.4476928710938,815.1854248046875,863.253662109375,827.3812255859375,851.057861328125,918.2952880859375
kor20230902m00005_20230902_001,85.12,37.53,52.22,40.65,31.35,842.1357421875,786.3363647460938,792.2271728515625,906.1168823242188,782.2454223632812,847.335693359375,680.2101440429688,862.86279296875,751.1912231445312,794.0999145507812,722.3551635742188,815.1724243164062,863.208251953125,827.3722534179688,851.0083618164062,918.3167724609375
kor20230902m00005_20230902_001,85.81,37.53,52.22,41.35,30.86,842.0828247070312,787.487548828125,792.1520385742188,906.2119140625,783.2754516601562,847.4044799804688,680.0851440429688,861.8289794921875,751.0978393554688,794.14501953125,722.2489013671875,815.2268676757812,863.1647338867188,827.4321899414062,850.9594116210938,918.4171752929688
kor20230902m00005_20230902_001,85.81,37.97,52.36,39.27,30.42,842.13671875,787.4067993164062,792.2378540039062,906.05517578125,778.9315185546875,847.2854614257812,680.24267578125,861.70068359375,751.2099609375,794.0599975585938,721.2706298828125,815.12841796875,863.2051391601562,827.325927734375,851.0076293945312,918.252685546875
kor20230902m00005_20230902_001,85.81,37.87,52.36,41.35,30.82,842.1759033203125,787.5121459960938,791.1768798828125,905.0316772460938,783.4161376953125,847.3805541992188,680.3093872070312,861.7933349609375,751.2645874023438,794.1641845703125,721.3303833007812,815.22900390625,862.1320190429688,827.4244384765625,851.0452880859375,918.3357543945312
kor20230902m00005_20230902_001,87.21,37.53,52.72,42.75,30.86,842.1834106445312,788.365966796875,791.1513061523438,905.9615478515625,784.4949340820312,847.1637573242188,679.1026611328125,861.5858764648438,751.2131958007812,792.8035278320312,721.2595825195312,814.9913940429688,862.1524658203125,827.1947021484375,851.0585327148438,918.1649169921875
kor20230902m00005_20230902_001,87.21,37.2,52.72,43.29,31.69,842.160888671875,788.2781372070312,791.1654663085938,905.7892456054688,784.513916015625,848.1422729492188,679.1973876953125,862.5540161132812,751.2560424804688,792.7125244140625,721.323974609375,813.7758178710938,862.1156005859375,827.0789794921875,851.0296630859375,917.9838256835938
kor20230902m00005_20230902_001,88.6,37.2,53.09,48.18,31.69,843.1141967773438,788.2160034179688,791.0339965820312,905.6734008789062,792.14208984375,848.0527954101562,679.1170043945312,862.4579467773438,752.2509155273438,790.4321899414062,721.2244262695312,813.7020263671875,861.9517211914062,826.9990844726562,850.8707885742188,917.8623657226562
kor20230902m00005_20230902_001,87.9,37.09,52.27,48.1,31.79,843.0895385742188,788.2073974609375,791.0186157226562,905.6439208984375,793.234375,848.0335693359375,679.1215209960938,862.4361572265625,752.2423706054688,791.5310668945312,722.3292846679688,814.7967529296875,861.9237060546875,826.9835815429688,850.8447875976562,917.8307495117188
kor20230902m00005_20230902_001,87.9,37.09,52.27,49.38,31.98,842.9671020507812,788.239990234375,790.8516235351562,905.7770385742188,795.2869262695312,848.1173095703125,677.7499389648438,862.5322875976562,752.0421752929688,791.5665283203125,722.103515625,814.8521728515625,861.8173217773438,827.0493774414062,850.7289428710938,917.9742431640625
kor20230902m00005_20230902_001,87.93,37.09,52.4,48.75,31.79,842.8859252929688,788.00830078125,790.7374877929688,905.6196899414062,794.0661010742188,847.9235229492188,678.6737670898438,862.3475341796875,750.7940063476562,791.3369140625,721.9459228515625,814.6372680664062,861.7481689453125,827.9517822265625,850.6527099609375,917.8246459960938
kor20230902m00005_20230902_001,87.24,36.76,52.76,48.58,32.12,842.642578125,786.7900390625,790.4943237304688,905.5104370117188,793.8229370117188,847.8145751953125,678.43115234375,862.238525390625,750.551025390625,791.2282104492188,721.7030639648438,813.4189453125,861.5046997070312,827.8428955078125,850.4093017578125,917.7153930664062
kor20230902m00005_20230902_001,87.21,36.2,52.45,43.81,32.69,841.3524780273438,787.5772094726562,789.0792846679688,905.4699096679688,783.518310546875,848.7479248046875,676.74755859375,862.0942993164062,750.1524658203125,792.0260009765625,722.3475952148438,814.2698974609375,861.3720092773438,827.6162109375,850.25,917.7040405273438
kor20230902m00005_20230902_001,87.9,36.2,52.81,43.99,33.19,841.0859985351562,787.570556640625,788.6689453125,904.6724853515625,783.0926513671875,847.7943725585938,676.0280151367188,862.292724609375,749.6349487304688,790.9163208007812,721.7535400390625,813.221435546875,861.1605834960938,827.7197875976562,850.008056640625,918.0555419921875
kor20230902m00005_20230902_001,88.6,36.65,53.27,50.07,32.73,841.1129150390625,787.49267578125,788.6580200195312,904.6790771484375,793.122314453125,847.7599487304688,675.9358520507812,862.2687377929688,749.5958862304688,789.7247924804688,720.5783081054688,813.1620483398438,861.2020263671875,827.6708374023438,850.0414428710938,918.0718383789062
kor20230902m00005_20230902_001,87.21,35.98,53.54,44.36,33.21,840.0331420898438,786.989013671875,788.7235107421875,905.2242431640625,783.1464233398438,848.3374633789062,677.180908203125,862.8380126953125,748.5681762695312,791.4507446289062,720.6824951171875,811.5283813476562,861.2262573242188,828.2598266601562,850.072021484375,917.4939575195312
kor20230902m00005_20230902_001,87.24,35.98,53.67,41.22,32.9,840.007568359375,786.9255981445312,788.6571655273438,905.2547607421875,776.377685546875,848.3228149414062,675.9095458984375,861.7185668945312,747.3535766601562,791.3908081054688,720.5620727539062,811.4844970703125,861.217529296875,828.2291870117188,850.0543823242188,917.5342407226562
