video_id,angles_left_leg_up,angles_right_leg_up,angles_core_decline,angles_left_knee,angles_right_knee,knee_left_leftright,knee_left_updown,knee_right_leftright,knee_right_updown,ankle_left_leftright,ankle_left_updown,ankle_right_leftright,ankle_right_updown,hip_left_leftright,hip_left_updown,hip_right_leftright,hip_right_updown,wrist_left_leftright,wrist_left_updown,wrist_right_leftright,wrist_right_updown
kor20230902m00001_20230902_001,16.2,-20.71,75.72,129.26,151.52,675.522216796875,818.053466796875,584.9489135742188,833.7528686523438,624.8011474609375,891.7197265625,505.2444152832031,902.5885620117188,653.7846069335938,743.1795654296875,622.3858642578125,734.72607421875,703.2979736328125,685.212646484375,760.0572509765625,925.5337524414062
kor20230902m00001_20230902_001,17.04,-21.08,75.72,127.16,151.4,677.7932739257812,817.5986328125,585.1634521484375,834.4404296875,624.8619384765625,890.9806518554688,505.7664794921875,901.8075561523438,654.9365844726562,743.0136108398438,623.658935546875,734.5927124023438,701.8529663085938,684.0673217773438,759.59619140625,924.6642456054688
kor20230902m00001_20230902_001,17.29,-20.71,76.71,126.45,150.09,679.1038208007812,818.1217651367188,586.7685546875,835.1309204101562,625.6465454101562,891.01806640625,505.36773681640625,901.9524536132812,656.02001953125,744.0105590820312,624.431640625,735.5059814453125,702.1876220703125,684.4786376953125,760.504638671875,923.8213500976562
kor20230902m00001_20230902_001,18.16,-20.71,78.03,123.43,149.58,681.0985107421875,820.21142578125,586.3543701171875,837.216796875,625.2237548828125,890.6621704101562,504.97161865234375,902.808837890625,656.80517578125,746.1166381835938,624.0090942382812,737.6139526367188,702.9625854492188,684.1685791015625,761.2666625976562,922.2435302734375
kor20230902m00001_20230902_001,17.88,-20.95,78.38,122.62,149.28,683.6902465820312,820.5075073242188,586.9713745117188,837.6475219726562,626.1486206054688,890.2919921875,504.9439392089844,902.534912109375,659.2044677734375,744.6015014648438,624.9243774414062,738.4800415039062,705.7274780273438,684.611328125,762.0447998046875,920.8992309570312
kor20230902m00001_20230902_001,19.28,-21.19,79.93,120.19,148.46,685.7982788085938,821.0165405273438,587.4210205078125,839.4622802734375,628.0016479492188,888.65087890625,505.0301208496094,902.177734375,659.9742431640625,747.233642578125,625.542236328125,741.0850219726562,705.4736938476562,684.5181274414062,762.0405883789062,919.3937377929688
kor20230902m00001_20230902_001,20.77,-22.3,81.76,117.59,149.45,687.438720703125,821.8790283203125,585.8792724609375,840.4569702148438,627.9892578125,888.7595825195312,504.13629150390625,902.3834228515625,660.1910400390625,750.0442504882812,625.51220703125,743.8516235351562,704.7781372070312,684.4021606445312,760.511962890625,917.2457885742188
kor20230902m00001_20230902_001,21.97,-23.47,82.81,114.7,151.04,690.0145263671875,823.0560302734375,585.2015991210938,840.5248413085938,627.6259155273438,889.18798828125,504.09637451171875,902.9134521484375,661.3157958984375,751.9329223632812,626.3781127929688,745.694091796875,703.7400512695312,684.55322265625,759.8898315429688,916.6389770507812
kor20230902m00001_20230902_001,22.33,-25.01,83.54,112.67,152.46,692.0845947265625,824.644287109375,584.8319702148438,841.047607421875,627.7330322265625,888.995849609375,504.07708740234375,902.8756103515625,663.0632934570312,753.9837036132812,628.9948120117188,746.4129638671875,703.4407348632812,685.8468017578125,757.6979370117188,915.4935302734375
kor20230902m00001_20230902_001,24.06,-26.25,84.61,108.7,153.56,695.5728759765625,826.1182861328125,584.1912231445312,841.4812622070312,627.7196655273438,888.8505249023438,503.5355529785156,902.9332275390625,663.566650390625,754.4243774414062,630.2801513671875,748.0231323242188,703.2543334960938,686.5711669921875,755.7445678710938,908.05419921875
kor20230902m00001_20230902_001,24.06,-27.82,85.35,106.46,154.69,699.6756591796875,827.22216796875,585.6956787109375,841.4696655273438,628.4381713867188,888.0978393554688,502.8011169433594,903.6405639648438,667.2949829101562,754.689453125,634.914306640625,748.2133178710938,702.26611328125,688.6328125,752.7799682617188,902.3453369140625
kor20230902m00001_20230902_001,25.71,-29.75,87.54,103.69,156.91,701.756103515625,828.3591918945312,585.14208984375,841.4619140625,628.3809814453125,888.6316528320312,503.9053039550781,903.0446166992188,667.6890869140625,757.6046142578125,637.5528564453125,749.7429809570312,704.3766479492188,689.4705810546875,747.6155395507812,895.1829833984375
kor20230902m00001_20230902_001,23.21,-30.96,88.05,104.96,158.13,703.4419555664062,830.0800170898438,586.3947143554688,840.720703125,628.9573364257812,888.6036376953125,503.92962646484375,903.2345581054688,671.5199584960938,755.5953979492188,642.2581787109375,747.6149291992188,702.1118774414062,691.75146484375,743.3444213867188,892.5938720703125
kor20230902m00001_20230902_001,20.56,-32.9,89.03,107.11,159.47,704.0577392578125,830.570556640625,587.5624389648438,839.9437866210938,627.7332153320312,889.4877319335938,504.5428466796875,901.5389404296875,675.9381713867188,755.5851440429688,646.4796142578125,748.8900146484375,701.3796997070312,696.66796875,738.8724365234375,884.1316528320312
kor20230902m00001_20230902_001,22.17,-34.47,89.15,105.64,160.89,708.2137451171875,827.9324951171875,589.0574951171875,838.764892578125,629.678955078125,888.8646240234375,506.4605712890625,899.697021484375,678.4246826171875,754.8139038085938,651.3436889648438,748.0436401367188,700.0894165039062,702.0060424804688,732.5866088867188,873.9700927734375
kor20230902m00001_20230902_001,19.09,-36.29,86.57,109.57,162.27,706.2465209960938,828.3684692382812,592.4810180664062,837.848876953125,631.7572021484375,887.9598999023438,508.5112609863281,898.794677734375,681.8682250976562,757.9421997070312,656.1355590820312,751.17041015625,703.537841796875,713.2485961914062,727.9161376953125,864.9359130859375
kor20230902m00001_20230902_001,15.07,-36.87,84.93,113.46,161.99,703.8449096679688,828.7877807617188,596.3898315429688,836.8468627929688,631.312744140625,886.5448608398438,510.4257507324219,897.2904052734375,685.040283203125,758.9419555664062,660.8629150390625,750.8828125,710.5608520507812,722.6758422851562,721.306396484375,852.9651489257812
kor20230902m00001_20230902_001,11.76,-36.73,81.55,117.16,160.0,703.814453125,828.5112915039062,600.7263793945312,837.8829345703125,634.196533203125,884.7411499023438,515.0427856445312,894.11279296875,690.4263916015625,764.2485961914062,663.6502685546875,753.5381469726562,717.2025146484375,722.74560546875,714.52490234375,839.2217407226562
kor20230902m00001_20230902_001,11.51,-35.71,81.38,111.48,157.96,710.9722290039062,836.2586669921875,607.3712158203125,838.9495849609375,634.280517578125,886.041015625,519.915771484375,894.11376953125,696.1720581054688,763.6033935546875,669.2626953125,752.8396606445312,716.3540649414062,781.094482421875,710.9722290039062,821.4585571289062
kor20230902m00001_20230902_001,12.53,-32.47,79.97,108.71,152.03,717.4263305664062,836.4058227539062,615.02978515625,840.44775390625,635.2396240234375,886.2567138671875,524.7591552734375,891.6460571289062,701.2584228515625,763.650390625,671.6173095703125,751.5244750976562,706.647705078125,797.3334350585938,702.6057739257812,808.1119995117188
kor20230902m00001_20230902_001,8.66,-29.75,80.44,112.83,146.94,717.6651000976562,835.6569213867188,625.7606811523438,840.9086303710938,636.2640380859375,885.5479125976562,531.2304077148438,889.4866943359375,705.8488159179688,758.1946411132812,678.2774658203125,749.0042114257812,709.78759765625,777.888427734375,697.9713134765625,793.6434936523438
kor20230902m00001_20230902_001,4.86,-26.57,78.69,116.12,139.95,717.8843383789062,836.3175048828125,636.5596923828125,842.9834594726562,637.8928833007812,884.3123779296875,537.9036254882812,885.6455688476562,711.2183837890625,757.6592407226562,683.2213745117188,749.6600952148438,707.2188110351562,762.9920043945312,695.2200927734375,772.3243408203125
kor20230902m00001_20230902_001,0.81,-23.58,76.81,118.89,134.98,718.4727783203125,836.3442993164062,646.7281494140625,844.31591796875,637.427978515625,882.845458984375,548.4114990234375,882.845458984375,717.1441650390625,756.6281127929688,687.9148559570312,749.9850463867188,718.4727783203125,757.9566650390625,694.5579223632812,756.6281127929688
kor20230902m00001_20230902_001,0.81,-20.23,76.6,116.78,129.35,721.745361328125,839.594482421875,658.5132446289062,844.8638305664062,638.7532348632812,883.0665893554688,559.7130737304688,879.1145629882812,720.4280395507812,752.6503295898438,695.398681640625,744.7462768554688,754.6787719726562,778.9970092773438,692.7639770507812,730.255615234375
