10,"[[834.7238744099934, 634.4013757705688], [840.313133875529, 630.209431052208], [843.1077636082966, 627.4148012399673], [841.7104487419128, 577.1114646196365], [836.1211892763774, 603.6604478359222], [805.3802622159321, 549.1651664972305], [787.2151689529419, 588.2899838685989], [774.6393351554871, 606.4550776481628], [770.4473905563354, 691.6912869215012], [780.2285946210225, 669.3342484235764], [760.6661864916484, 774.1328663825989], [662.8541458447775, 505.8484044075012], [618.1400701204935, 518.4242385625839], [700.5816472371419, 607.8523925542831], [630.7159039179484, 639.99063539505], [599.9749768575033, 666.5396186113358], [513.3414551417032, 694.4859167337418]]"
11,"[[834.4572525024414, 634.1223335266113], [841.4544253349304, 629.9240298271179], [842.8538599014282, 627.1251606941223], [842.8538599014282, 578.1449508666992], [835.8566870689392, 601.9353384971619], [807.8679957389832, 550.1562595367432], [786.8764772415161, 589.3404273986816], [777.0804352760315, 607.5330767631531], [770.0832624435425, 692.898585319519], [781.2787389755249, 670.5076322555542], [761.6866550445557, 774.0657901763916], [663.7262353897095, 503.9749188423157], [618.9443292617798, 516.5698299407959], [701.5109686851501, 607.5330767631531], [631.53924036026, 641.1195063591003], [600.7516798973083, 664.909893989563], [513.9867367744446, 694.2980198860168]]"
12,"[[834.432528177897, 634.3972539901733], [841.4497170448303, 628.7835030555725], [842.8531548182168, 627.3800653219223], [844.2565925916037, 578.259744644165], [835.8359659512839, 602.1181861162186], [807.767210483551, 550.1909899711609], [788.119081656138, 588.0838087797165], [776.8915794690452, 606.3284993171692], [771.2778283754983, 694.7450765371323], [782.5053305625916, 670.8866350650787], [761.453763961792, 774.7410273551941], [663.2131198247273, 502.47410702705383], [618.303111076355, 516.5084843635559], [701.1059397061666, 609.1353747844696], [630.9340510368347, 641.4144426584244], [601.4618577957153, 666.6763218641281], [514.4487158457438, 694.7450765371323]]"
13,"[[834.6879755655923, 633.1483505964279], [841.7018790245056, 628.9400086402893], [843.1046597162881, 626.1344473361969], [844.507440408071, 577.0371245145798], [837.4935369491577, 602.2871762514114], [806.6323617299399, 548.9815114736557], [788.3962127367654, 589.6621503829956], [774.3684058189392, 606.49551820755], [770.1600637435913, 694.8706992864609], [782.785089969635, 671.0234282016754], [761.7433795928955, 774.8291964530945], [662.1459504763286, 502.689749956131], [618.6597490310669, 518.1203371286392], [701.4238098462423, 607.8982988595963], [631.2847752571106, 640.1622538566589], [600.4236000378926, 666.8150862455368], [513.4511971473694, 694.8706992864609]]"
14,"[[834.9351628621419, 634.4488534927368], [840.5212828318279, 628.8627333641052], [841.9178128242493, 627.4662033319473], [843.3143428166707, 577.191122174263], [837.7282228469849, 603.7251927852631], [805.608033021291, 549.260521531105], [787.453143119812, 589.7598924636841], [774.8843731880188, 606.5182528495789], [770.6947832107544, 693.1031148433685], [781.8670231501262, 669.3621042966843], [760.9190732638042, 774.1018567085266], [661.7654438018799, 504.5715605020523], [617.0764840443929, 518.5368608236313], [700.8682835896809, 607.9147828817368], [632.438313961029, 640.0349736213684], [600.3181241353353, 666.5690442323685], [515.1297945976257, 694.4996448755264]]"
15,"[[834.9503173828125, 633.2366905212402], [841.9655647277832, 629.0275421142578], [843.3686141967773, 626.2214431762695], [843.3686141967773, 578.5177612304688], [837.7564163208008, 602.3696022033691], [806.8893280029297, 549.0537223815918], [788.6496849060059, 588.3391075134277], [774.6191902160645, 607.9818000793457], [770.410041809082, 693.5678176879883], [781.6344375610352, 671.119026184082], [761.9917449951172, 774.9446868896484], [662.3752326965332, 501.350040435791], [618.8806991577148, 515.3805351257324], [701.6606178283691, 609.3848495483398], [632.9111938476562, 640.2519378662109], [600.641056060791, 666.9098777770996], [513.6519889831543, 694.9708671569824]]"
16,"[[834.322151184082, 633.1336598396301], [842.8130006790161, 628.8882350921631], [842.8130006790161, 626.0579519271851], [844.2281422615051, 580.7734212875366], [835.737292766571, 600.5854034423828], [808.8496026992798, 549.6403064727783], [787.6224789619446, 586.4339876174927], [776.3013463020325, 607.6611113548279], [772.0559215545654, 692.5696063041687], [777.7164878845215, 668.5121994018555], [760.7347888946533, 774.6478180885315], [664.5051612854004, 501.52549266815186], [619.220630645752, 512.846625328064], [702.7139840126038, 609.0762529373169], [633.3720464706421, 640.2093677520752], [599.4086484909058, 665.6819162368774], [514.5001535415649, 693.9847478866577]]"
17,"[[834.2339909871419, 632.2595455646515], [842.7011760075886, 628.0259529352188], [844.1123735109966, 625.2035578489304], [844.1123735109966, 582.8676315546036], [837.0563859939575, 601.2131996154785], [810.2436334292095, 548.9988905191422], [787.6644733746846, 584.2788290977478], [774.9636958440144, 608.2691873311996], [772.141300837199, 691.529842376709], [780.6084858576457, 667.5394841432571], [760.8517208099365, 774.7904974222183], [662.0678955713907, 498.19577896595], [618.3207729657491, 512.3077543973923], [701.5814256668091, 609.6803848743439], [633.8439455032349, 640.7267308235168], [598.5640079180399, 668.9506816864014], [513.8921577135721, 695.7634350061417]]"
18,"[[835.5917232831321, 632.5155017375946], [842.6335026423135, 628.2904342412949], [844.0418585141501, 625.473722577095], [845.4502143859863, 584.6314034461975], [837.0000791549683, 600.1233175992966], [808.8329617182412, 549.4225076436996], [786.2992677688599, 584.6314034461975], [776.4407766660056, 608.5734525918961], [770.8073531786599, 691.666446685791], [780.6658442815146, 669.1327533721924], [760.9488620758057, 774.759440779686], [665.1806627909343, 501.53840935230255], [618.704919020335, 512.8052560091019], [701.7979154586792, 609.981808423996], [634.1968336105347, 640.9656367301941], [600.3962926864624, 667.7243975400925], [514.4865845044454, 694.4831583499908]]"
19,"[[835.7215882937114, 633.8054867982864], [842.7475112279255, 628.1847482919693], [842.7475112279255, 625.3743790388107], [845.5578804016113, 583.2188402414322], [837.1267728805542, 600.0810557603836], [809.023081143697, 549.4944092035294], [786.5401277542114, 584.6240248680115], [775.2986510594685, 605.7017942667007], [771.08309729894, 692.8232411146164], [780.9193894068401, 670.3402870893478], [761.24680519104, 774.3239494562149], [667.0994378725687, 501.7181318998337], [617.9179773330688, 512.959608912468], [702.2290525436401, 609.9173481464386], [634.7801923751831, 639.4262253046036], [599.6505777041117, 667.5299178361893], [513.9343179066976, 694.2284257411957]]"
20,"[[835.0327097574868, 633.8198713064194], [842.0233793258667, 628.2273358106613], [843.4215132395425, 626.8292019367218], [844.8196471532187, 582.0889179706573], [837.8289775848389, 603.0609260797501], [809.8662993113198, 548.533704996109], [787.4961566925049, 587.6814534664154], [774.9129514694214, 604.4590599536896], [772.1166836420693, 693.9396278858185], [781.9036210378013, 668.7732181549072], [762.3297462463379, 775.0313925743103], [665.8585062026978, 499.599019408226], [619.7200870513916, 512.1822242736816], [702.2099879582723, 610.0515954494476], [633.7014261881511, 639.4124068021774], [601.5443461736043, 668.7732181549072], [514.8600435256958, 695.337761759758]]"
21,"[[836.7096153895061, 632.7860987186432], [842.2696142196655, 628.6160994768143], [843.6596139272053, 625.8360999822617], [843.6596139272053, 581.3561080694199], [838.0996150970459, 603.5961040258408], [808.9096212387085, 549.3861138820648], [788.0596256256104, 588.3061068058014], [775.5496282577515, 607.7661032676697], [771.3796291351318, 692.5560878515244], [781.1096270879109, 668.9260921478271], [761.6496311823528, 774.5660729408264], [664.3496516545614, 499.3461229801178], [618.4796613057455, 511.85612070560455], [703.269643465678, 609.156103014946], [633.7696580886841, 639.7360974550247], [601.799664815267, 666.1460926532745], [514.2296832402548, 695.336087346077]]"
22,"[[836.7964212099712, 632.851069688797], [842.3522334098816, 628.6842104196548], [843.7411864598591, 625.9063042402267], [843.7411864598591, 580.0708522796631], [838.1853742599487, 603.6830548048019], [809.0173602104187, 548.1249312162399], [788.1830644607544, 588.4045708179474], [775.6824870109558, 607.8499140739441], [771.515627861023, 692.5760525465012], [781.2382992108662, 668.9638500213623], [761.7929565111797, 773.1353317499161], [664.5662430127462, 499.51157307624817], [618.7307923634847, 512.0121508836746], [703.4569284121196, 609.2388671636581], [634.0092759132385, 641.1847882270813], [602.0633557637533, 666.1859438419342], [514.5593136151632, 695.3539587259293]]"
23,"[[835.45458984375, 633.117919921875], [842.4061889648438, 628.9469604492188], [842.4061889648438, 626.1663208007812], [843.7965087890625, 580.2857666015625], [838.2352294921875, 603.9212036132812], [809.0385131835938, 548.3084106445312], [788.1837158203125, 587.2373657226562], [777.0611572265625, 610.872802734375], [771.4998779296875, 692.9016723632812], [779.841796875, 667.8759155273438], [761.7676391601562, 773.5402221679688], [664.4452514648438, 498.25689697265625], [619.9550170898438, 510.769775390625], [703.3742065429688, 609.4824829101562], [635.24853515625, 640.0695190429688], [601.880859375, 667.8759155273438], [514.2907104492188, 695.6823120117188]]"
24,"[[836.6353475252788, 633.0404198169708], [842.2332663536072, 628.8419805765152], [843.6327460606892, 626.0430210828781], [845.0322257677715, 579.8601894378662], [838.0348272323608, 603.6513451337814], [810.0452330907185, 549.0716350078583], [787.6535577774048, 586.8575881719589], [776.4577201207478, 607.8497843742371], [772.2592809995015, 693.2180489301682], [782.0556389490764, 668.0274134874344], [762.4629230499268, 774.3878742456436], [667.2983029683431, 498.69036412239075], [619.7159929275513, 512.6851615905762], [702.285295645396, 610.6487438678741], [635.1102697054545, 640.0378185510635], [600.1232770284017, 669.4268932342529], [514.7550148963928, 694.6175286769867]]"
25,"[[835.597905476888, 633.023056268692], [842.5968751907349, 627.4238803386688], [843.9966691335042, 626.024086356163], [845.3964630762737, 581.2306789159775], [838.3974933624268, 603.6273826360703], [809.00182056427, 547.6356233358383], [788.0049114227295, 588.2296488285065], [776.8065598805745, 607.8267645835876], [771.2073841094971, 693.2141975164413], [782.4057356516521, 668.017905831337], [762.8086204528809, 774.4022485017776], [664.823044459025, 500.0426279306412], [618.6298443476359, 512.6407737731934], [702.6174809137981, 610.6263525485992], [635.4273716608683, 640.022026181221], [600.4325230916342, 669.4176998138428], [515.0450925827026, 694.6139914989471]]"
26,"[[835.8740590413411, 632.9496424198151], [841.454626719157, 628.764216542244], [842.8497686386108, 625.9739326238632], [844.2449105580647, 579.934247970581], [837.2692009607952, 605.0468032360077], [809.3663625717163, 547.8459829092026], [788.4392337799072, 588.3050997257233], [774.4878145853679, 606.4419451951981], [771.69753074646, 692.9407466650009], [780.0683822631836, 665.0379074811935], [761.9315373102825, 773.8589802980423], [662.8764610290527, 501.8062982559204], [618.2319196065267, 514.3625758886337], [703.335576693217, 609.2322291135788], [636.3687645594279, 639.9253522157669], [601.4902165730795, 667.8281913995743], [514.9914175669352, 695.7310305833817]]"
27,"[[835.800203959147, 632.9522941112518], [841.3924554189048, 628.758105635643], [842.790518283844, 625.9619799852371], [844.1885811487832, 579.82590675354], [837.1982668240867, 604.991037607193], [809.2370095252991, 547.6704617738724], [788.2660665512085, 588.2142837047577], [775.6835007667542, 606.3891004323959], [771.489312171936, 693.0689955949783], [781.2757522265115, 666.5058019161224], [763.1009349822998, 774.156639456749], [663.8384715716045, 501.5343885421753], [619.1004598935444, 514.1169539690018], [702.9842317899069, 609.1852260828018], [635.8772142728169, 639.9426082372665], [600.9256426493328, 667.9038647413254], [515.643807888031, 694.4670584201813]]"
28,"[[835.8553314208984, 634.1418981552124], [841.4507942199707, 628.5464353561401], [844.2485256195068, 627.1475696563721], [844.2485256195068, 580.9850015640259], [838.6530628204346, 604.765718460083], [809.2768831253052, 547.4122247695923], [788.2938976287842, 589.3781957626343], [775.7041063308716, 606.1645841598511], [771.5075092315674, 692.8942575454712], [781.2995691299438, 664.9169435501099], [763.114315032959, 774.028468132019], [662.3959846496582, 499.850790977478], [619.0311479568481, 513.8394479751587], [702.9630899429321, 608.9623155593872], [635.8175363540649, 639.7373609542847], [600.8458938598633, 669.1135406494141], [515.5150861740112, 694.2931232452393]]"
29,"[[835.8445536295571, 634.0074256658554], [841.4525273640952, 628.3994520902634], [844.2565142313638, 626.9974586963654], [844.2565142313638, 580.731676697731], [838.6485404968262, 604.5655643939972], [809.2066783905029, 547.0838352441788], [788.1767768859863, 589.1436370611191], [774.1568425496421, 608.7715445756912], [771.352855682373, 691.4891548156738], [781.166809717814, 666.2532737255096], [762.9408950805664, 774.2067650556564], [661.9973678588867, 499.4160598516464], [618.535571416219, 514.8379871845245], [702.6551774342855, 608.7715445756912], [635.3594926198323, 641.0173926353455], [598.9076633453369, 667.6552671194077], [514.7880573272705, 695.6951349973679]]"
