10,"[[834.9849853515625, 819.2615966796875], [844.725830078125, 816.826416015625], [843.5081787109375, 814.3911743164062], [845.9434204101562, 783.9510498046875], [843.5081787109375, 792.4743041992188], [816.7208862304688, 718.2003784179688], [804.5448608398438, 783.9510498046875], [799.6744384765625, 647.5792846679688], [803.3272094726562, 859.4425659179688], [782.6279296875, 580.6110229492188], [794.8040161132812, 922.758056640625], [688.8723754882812, 723.07080078125], [652.3441772460938, 736.4644775390625], [735.141357421875, 785.1686401367188], [659.6498413085938, 853.3545532226562], [666.9554443359375, 855.7897338867188], [553.7182006835938, 880.141845703125]]"
11,"[[836.2765502929688, 818.364501953125], [844.8665771484375, 817.1373291015625], [844.8665771484375, 814.6830444335938], [846.09375, 782.7771606445312], [844.8665771484375, 792.5943603515625], [817.8693237304688, 718.9653930664062], [805.5978393554688, 782.7771606445312], [799.4620971679688, 647.790771484375], [804.3706665039062, 858.8603515625], [782.281982421875, 579.0704345703125], [794.553466796875, 921.4449462890625], [687.7915649414062, 723.8740234375], [653.431396484375, 736.1455078125], [735.6503295898438, 785.2314453125], [660.7942504882812, 853.9517822265625], [664.4757080078125, 856.4060668945312], [552.80517578125, 880.9490356445312]]"
12,"[[837.0369262695312, 818.8206176757812], [846.8895874023438, 816.357421875], [846.8895874023438, 815.1258544921875], [845.6580200195312, 783.1045532226562], [845.6580200195312, 792.957275390625], [816.0999145507812, 719.06201171875], [805.015625, 783.1045532226562], [800.0892944335938, 646.3983154296875], [803.7840576171875, 858.2314453125], [782.8470458984375, 579.892578125], [793.9313354492188, 922.2739868164062], [689.2463989257812, 722.7567749023438], [653.5303344726562, 736.3042602539062], [736.0466918945312, 785.5677490234375], [659.6882934570312, 853.3050537109375], [665.84619140625, 856.9998168945312], [552.5401611328125, 881.631591796875]]"
13,"[[837.7528686523438, 817.57568359375], [847.5960083007812, 815.1149291992188], [847.5960083007812, 813.884521484375], [846.3656616210938, 784.35498046875], [845.13525390625, 792.9677734375], [816.8361206054688, 719.1439208984375], [805.7625122070312, 783.1245727539062], [799.6105346679688, 646.5504760742188], [803.3017578125, 859.4091796875], [783.6153564453125, 580.1090698242188], [794.68896484375, 920.9290771484375], [690.105224609375, 721.604736328125], [654.4237060546875, 735.1390991210938], [735.6298828125, 785.5853881835938], [659.3452758789062, 854.4876098632812], [665.4972534179688, 855.718017578125], [553.5311279296875, 881.5563354492188]]"
14,"[[837.720458984375, 815.9371337890625], [846.4074096679688, 813.4551391601562], [847.6483764648438, 812.2141723632812], [845.1663818359375, 783.6713256835938], [843.9254150390625, 792.3582763671875], [816.62353515625, 717.898681640625], [805.45458984375, 784.9122924804688], [800.4906616210938, 645.9210815429688], [802.97265625, 859.3718872070312], [783.1167602539062, 581.3894653320312], [794.2857055664062, 921.4215087890625], [690.0422973632812, 725.3446655273438], [654.053466796875, 736.5136108398438], [737.2000122070312, 786.1533203125], [659.0174560546875, 853.1669311523438], [665.222412109375, 855.64892578125], [553.5330810546875, 881.7097778320312]]"
15,"[[837.3408813476562, 816.8321533203125], [847.2125244140625, 815.59814453125], [847.2125244140625, 813.1302490234375], [845.9785766601562, 782.28125], [845.9785766601562, 792.1528930664062], [817.5974731445312, 720.5831909179688], [806.4918212890625, 783.5151977539062], [800.322021484375, 646.5455322265625], [804.02392578125, 858.7868041992188], [783.0465698242188, 578.677734375], [794.1522216796875, 921.7188110351562], [688.0316162109375, 724.2850952148438], [653.480712890625, 736.6246948242188], [737.3900146484375, 785.9830932617188], [659.6505126953125, 852.6170043945312], [664.5863647460938, 857.5528564453125], [554.7638549804688, 880.9981079101562]]"
16,"[[838.1651000976562, 815.4968872070312], [846.8881225585938, 814.250732421875], [848.1342163085938, 811.7584228515625], [845.6419677734375, 784.3433227539062], [845.6419677734375, 791.8201904296875], [818.2268676757812, 719.5439453125], [805.7654418945312, 784.3433227539062], [800.7808837890625, 646.0216064453125], [803.2731323242188, 860.3579711914062], [783.3348999023438, 579.97607421875], [793.3040161132812, 921.4188842773438], [688.6281127929688, 724.5285034179688], [653.7361450195312, 736.9899291992188], [738.4738159179688, 785.5894775390625], [659.9668579101562, 852.881103515625], [663.7052612304688, 856.6195068359375], [554.0448608398438, 881.5423583984375]]"
17,"[[838.2164916992188, 816.7616577148438], [847.04443359375, 815.5005493164062], [848.3055419921875, 812.978271484375], [845.7832641601562, 781.449951171875], [844.5221557617188, 792.8001098632812], [818.0383911132812, 718.393310546875], [805.4270629882812, 783.9722290039062], [800.3825073242188, 646.5087890625], [804.1658935546875, 860.9013061523438], [783.98779296875, 582.1910400390625], [794.0768432617188, 921.4356689453125], [688.1417236328125, 720.9155883789062], [654.0911254882812, 737.310302734375], [738.5870361328125, 786.4944458007812], [659.1356811523438, 853.33447265625], [665.4413452148438, 855.8567504882812], [554.461669921875, 881.0794067382812]]"
18,"[[838.3568115234375, 816.6143798828125], [847.2283325195312, 814.0796508789062], [848.4956665039062, 814.0796508789062], [844.693603515625, 783.6629638671875], [844.693603515625, 793.8018798828125], [818.0789794921875, 719.0274658203125], [805.4053344726562, 783.6629638671875], [801.603271484375, 646.7877197265625], [802.87060546875, 860.9721069335938], [782.5928344726562, 580.8848266601562], [793.9990844726562, 921.8055419921875], [687.5405883789062, 720.2947998046875], [654.589111328125, 736.7705078125], [738.235107421875, 787.4650268554688], [659.6585693359375, 854.6353149414062], [664.72802734375, 857.1700439453125], [555.7348022460938, 881.2499389648438]]"
19,"[[839.43310546875, 816.6434326171875], [847.0216064453125, 814.1139526367188], [848.2863159179688, 812.8491821289062], [845.7568359375, 782.4954223632812], [844.4921264648438, 792.6133422851562], [817.9325561523438, 717.99365234375], [805.28515625, 783.7601928710938], [801.4909057617188, 647.168212890625], [804.0203857421875, 860.9093627929688], [782.5198364257812, 581.4016723632812], [793.9024658203125, 921.6168823242188], [687.6642456054688, 720.5231323242188], [654.781005859375, 736.9647827148438], [736.9891357421875, 787.5543823242188], [661.104736328125, 854.5856323242188], [663.6342163085938, 855.8504028320312], [556.1312255859375, 881.1452026367188]]"
20,"[[839.4175415039062, 816.2364501953125], [846.938720703125, 813.7293701171875], [848.1922607421875, 813.7293701171875], [844.431640625, 786.1517333984375], [844.431640625, 793.6729125976562], [818.1075439453125, 717.2075805664062], [804.3187255859375, 783.6446533203125], [800.55810546875, 644.5028686523438], [803.065185546875, 860.1099853515625], [783.0086669921875, 580.5728759765625], [794.2904663085938, 920.2794189453125], [687.7404174804688, 722.2217407226562], [653.8951416015625, 736.0105590820312], [736.6281127929688, 787.4052734375], [661.4163208007812, 853.8423461914062], [663.92333984375, 857.6029663085938], [556.1198120117188, 881.4199829101562]]"
21,"[[838.7578735351562, 817.9271850585938], [847.5386962890625, 815.4183959960938], [848.7930908203125, 814.1640014648438], [845.0299072265625, 784.0584106445312], [843.7754516601562, 792.8392333984375], [817.43310546875, 717.5752563476562], [804.8890991210938, 784.0584106445312], [801.1259155273438, 644.8201293945312], [803.6347045898438, 860.5767822265625], [783.5643310546875, 580.8457641601562], [793.5994873046875, 920.7879028320312], [689.484375, 721.3384399414062], [654.3612060546875, 737.6456298828125], [738.4059448242188, 789.0759887695312], [661.8876342773438, 854.3047485351562], [664.3964233398438, 858.0679931640625], [556.51806640625, 880.6471557617188]]"
22,"[[839.9710693359375, 816.8521728515625], [847.5548095703125, 815.5881958007812], [848.8187866210938, 814.3242797851562], [845.0269165039062, 785.2532348632812], [843.762939453125, 794.1009521484375], [817.2198486328125, 718.2634887695312], [803.3162841796875, 783.9892578125], [800.7883911132812, 646.2178955078125], [803.3162841796875, 859.8267211914062], [783.093017578125, 580.4921264648438], [793.2046508789062, 921.7606201171875], [688.2962036132812, 718.2634887695312], [654.1693725585938, 737.2228393554688], [738.8544921875, 789.0451049804688], [661.7531127929688, 853.5069580078125], [663.0170288085938, 857.298828125], [556.8446044921875, 880.050048828125]]"
23,"[[839.145263671875, 816.8663330078125], [848.0216674804688, 814.3302612304688], [849.2897338867188, 814.3302612304688], [844.217529296875, 785.1649780273438], [844.217529296875, 792.7733154296875], [817.58837890625, 717.9580688476562], [803.6397705078125, 783.8969116210938], [801.1036376953125, 645.6788940429688], [803.6397705078125, 859.980224609375], [783.3508911132812, 581.008056640625], [793.4953002929688, 922.1149291992188], [688.2467041015625, 721.76220703125], [654.0092163085938, 736.9788818359375], [737.7008666992188, 787.7011108398438], [662.8856201171875, 853.6399536132812], [662.8856201171875, 857.4441528320312], [558.9050903320312, 879.0010375976562]]"
24,"[[839.4617309570312, 816.1715698242188], [847.046142578125, 813.6434936523438], [849.5742797851562, 812.37939453125], [844.5180053710938, 784.5700073242188], [844.5180053710938, 793.41845703125], [817.97265625, 717.57470703125], [804.0679931640625, 783.3059692382812], [801.5398559570312, 645.5231323242188], [802.803955078125, 860.413818359375], [783.843017578125, 581.055908203125], [793.9555053710938, 921.0888061523438], [689.0382690429688, 720.1028442382812], [654.9085693359375, 736.53564453125], [738.3367309570312, 788.3622436523438], [663.7570190429688, 852.8294067382812], [665.0210571289062, 859.1497192382812], [557.5757446289062, 879.374755859375]]"
25,"[[839.2965087890625, 816.1640625], [846.8812255859375, 813.6358642578125], [849.4094848632812, 812.3717041015625], [844.3529663085938, 784.56103515625], [844.3529663085938, 792.145751953125], [817.8064575195312, 717.5626220703125], [803.901123046875, 784.56103515625], [801.3728637695312, 645.5076904296875], [802.636962890625, 860.4083251953125], [783.6751708984375, 581.0374755859375], [793.7881469726562, 921.086181640625], [688.8660888671875, 721.35498046875], [654.7348022460938, 737.78857421875], [736.9026489257812, 788.3533935546875], [663.5836181640625, 852.8236083984375], [664.8477783203125, 859.1442260742188], [558.6615600585938, 879.3701782226562]]"
26,"[[839.2100219726562, 815.9741821289062], [848.04052734375, 813.451171875], [849.302001953125, 812.189697265625], [844.2560424804688, 784.4366455078125], [844.2560424804688, 792.0056762695312], [817.7644653320312, 717.5770874023438], [803.8880004882812, 784.4366455078125], [801.364990234375, 645.6715087890625], [802.62646484375, 860.126708984375], [783.7039794921875, 580.0734252929688], [793.7959594726562, 921.9403076171875], [689.0913696289062, 721.361572265625], [655.0308227539062, 737.7611083984375], [737.0283813476562, 788.22119140625], [663.861328125, 853.8192138671875], [663.861328125, 857.603759765625], [557.8952026367188, 879.0492553710938]]"
27,"[[838.8838500976562, 815.5929565429688], [847.709716796875, 813.0712890625], [848.9705200195312, 811.8104248046875], [845.1880493164062, 785.3328247070312], [843.9271850585938, 792.8978881835938], [817.4495849609375, 717.2476196289062], [803.5803833007812, 784.072021484375], [801.0587158203125, 645.3798828125], [803.5803833007812, 860.9830932617188], [783.406982421875, 579.8162841796875], [794.7545166015625, 921.5032958984375], [690.10498046875, 719.769287109375], [654.801513671875, 736.16015625], [738.016845703125, 787.8544921875], [663.6273803710938, 853.4180908203125], [664.8882446289062, 855.9397583007812], [557.717041015625, 879.8956909179688]]"
28,"[[840.355224609375, 815.3095703125], [847.9033203125, 814.0515747070312], [849.1613159179688, 812.7935791015625], [845.3872680664062, 785.1171875], [844.1292724609375, 792.665283203125], [817.7109375, 717.1843872070312], [803.8727416992188, 783.8591918945312], [801.3567504882812, 645.4774780273438], [803.8727416992188, 860.59814453125], [783.7445068359375, 580.0606689453125], [793.8086547851562, 920.98291015625], [689.3933715820312, 719.7003784179688], [655.4269409179688, 736.0546264648438], [737.1979370117188, 787.6332397460938], [664.2330322265625, 853.050048828125], [664.2330322265625, 856.8240966796875], [558.5597534179688, 878.2103881835938]]"
29,"[[840.2606201171875, 815.5341186523438], [847.8505859375, 813.004150390625], [849.1155395507812, 811.7391357421875], [845.3206176757812, 785.1743774414062], [844.0556030273438, 792.7642822265625], [817.4907836914062, 716.8648681640625], [803.575927734375, 783.9093627929688], [801.0458984375, 644.7603759765625], [803.575927734375, 859.808837890625], [783.3360595703125, 580.245849609375], [793.4559936523438, 920.5283813476562], [689.7267456054688, 720.6598510742188], [654.3070068359375, 735.8397216796875], [737.79638671875, 787.704345703125], [664.4268798828125, 852.2188720703125], [665.69189453125, 856.0138549804688], [558.1676635742188, 878.78369140625]]"
30,"[[840.2528686523438, 816.40185546875], [847.8185424804688, 813.8800048828125], [849.0795288085938, 812.6190185546875], [845.2966918945312, 786.13916015625], [844.0357055664062, 792.4439086914062], [818.8167724609375, 716.7871704101562], [803.6854248046875, 783.6172485351562], [801.16357421875, 644.9132080078125], [803.6854248046875, 860.5349731445312], [783.5103149414062, 579.3440551757812], [793.597900390625, 921.0603637695312], [691.4612426757812, 719.3090209960938], [654.893798828125, 735.7013549804688], [738.1162719726562, 787.4000854492188], [664.9813842773438, 852.9692993164062], [663.720458984375, 855.4912109375], [557.8009643554688, 878.188232421875]]"
