video_id,index,body_speed
kor20230902m00009_20230902_001,24,-0.0020443576514831414
kor20230902m00009_20230902_001,48,0.0523416183786698
kor20230902m00009_20230902_001,72,0.3543759186617038
kor20230902m00009_20230902_001,96,1.133971906097288
kor20230902m00009_20230902_001,120,2.7810116093889445
kor20230902m00009_20230902_001,144,4.491192762833663
kor20230902m00009_20230902_001,168,5.399306939037681
kor20230902m00009_20230902_001,192,6.560203683539514
kor20230902m00009_20230902_001,216,7.679085852115053
kor20230902m00009_20230902_001,240,8.753610490108313
kor20230902m00009_20230902_001,264,8.947899875846547
kor20230902m00009_20230902_001,288,8.935554626620936
kor20230902m00009_20230902_001,312,8.447285744850946
kor20230902m00009_20230902_001,336,8.72530568867945
kor20230902m00009_20230902_001,360,10.058867880302195
kor20230902m00009_20230902_001,384,8.542750464145387
kor20230902m00009_20230902_001,408,8.034593412551114
kor20230902m00009_20230902_001,432,6.8622787159442815
kor20230902m00009_20230902_001,456,7.615229025304793
kor20230902m00009_20230902_001,480,5.738606835340162
kor20230902m00009_20230902_001,504,5.295339813029898
kor20230902m00009_20230902_001,528,5.32733717086575
kor20230902m00009_20230902_001,552,5.196857891595877
kor20230902m00009_20230902_001,576,6.14104948010178
kor20230902m00009_20230902_001,600,6.189091355042339
kor20230902m00009_20230902_001,624,7.200867611134064
kor20230902m00009_20230902_001,648,7.170904312852369
kor20230902m00009_20230902_001,672,7.733807438629178
kor20230902m00009_20230902_001,696,7.012956370927732
kor20230902m00009_20230902_001,720,7.678445223735015
kor20230902m00009_20230902_001,744,7.928826891479515
kor20230902m00009_20230902_001,768,7.872042575594216
kor20230902m00009_20230902_001,792,8.872115778365194
kor20230902m00009_20230902_001,816,9.690809639002044
kor20230902m00009_20230902_001,840,10.498084946543152
kor20230902m00009_20230902_001,864,11.489707815461387
kor20230902m00009_20230902_001,888,13.770817379937606
kor20230902m00009_20230902_001,912,14.756555845751603
kor20230902m00009_20230902_001,936,16.176133977544254
kor20230902m00009_20230902_001,960,14.064826349908767
kor20230902m00009_20230902_001,984,12.691574366809135
kor20230902m00009_20230902_001,1008,10.978723653374875
kor20230902m00009_20230902_001,1032,10.598856479566244
kor20230902m00009_20230902_001,1056,10.471451170951292
kor20230902m00009_20230902_001,1080,10.578899225285408
kor20230902m00009_20230902_001,1104,12.866391674809458
kor20230902m00009_20230902_001,1128,12.332672659988484
kor20230902m00009_20230902_001,1152,10.465857022250798
kor20230902m00009_20230902_001,1176,9.921695701666637
kor20230902m00009_20230902_001,1200,10.624741168152216
kor20230902m00009_20230902_001,1224,11.275818396639194
kor20230902m00009_20230902_001,1248,11.873772705241821
kor20230902m00009_20230902_001,1272,12.607124699720854
kor20230902m00009_20230902_001,1296,12.620745171651466
kor20230902m00009_20230902_001,1320,11.993138132143097
kor20230902m00009_20230902_001,1344,11.871147482304666
kor20230902m00009_20230902_001,1368,11.470735573634249
kor20230902m00009_20230902_001,1392,11.922636973241698
kor20230902m00009_20230902_001,1416,12.333460438168506
kor20230902m00009_20230902_001,1440,10.33758166535512
kor20230902m00009_20230902_001,1464,7.752550701253795
