video_id,angles_left_leg_up,angles_right_leg_up,angles_core_decline,angles_left_knee,angles_right_knee,knee_left_leftright,knee_left_updown,knee_right_leftright,knee_right_updown,ankle_left_leftright,ankle_left_updown,ankle_right_leftright,ankle_right_updown,hip_left_leftright,hip_left_updown,hip_right_leftright,hip_right_updown,wrist_left_leftright,wrist_left_updown,wrist_right_leftright,wrist_right_updown
kor20230902m00009_20230902_001,37.04,2.43,80.79,96.44,101.9,738.235107421875,787.4650268554688,659.6585693359375,854.6353149414062,664.72802734375,857.1700439453125,555.7348022460938,881.2499389648438,687.5405883789062,720.2947998046875,654.589111328125,736.7705078125,782.5928344726562,580.8848266601562,793.9990844726562,921.8055419921875
kor20230902m00009_20230902_001,36.35,3.03,81.04,96.61,101.12,736.9891357421875,787.5543823242188,661.104736328125,854.5856323242188,663.6342163085938,855.8504028320312,556.1312255859375,881.1452026367188,687.6642456054688,720.5231323242188,654.781005859375,736.9647827148438,782.5198364257812,581.4016723632812,793.9024658203125,921.6168823242188
kor20230902m00009_20230902_001,36.87,3.62,81.37,97.12,101.02,736.6281127929688,787.4052734375,661.4163208007812,853.8423461914062,663.92333984375,857.6029663085938,556.1198120117188,881.4199829101562,687.7404174804688,722.2217407226562,653.8951416015625,736.0105590820312,783.0086669921875,580.5728759765625,794.2904663085938,920.2794189453125
kor20230902m00009_20230902_001,35.84,3.71,81.29,97.15,100.35,738.4059448242188,789.0759887695312,661.8876342773438,854.3047485351562,664.3964233398438,858.0679931640625,556.51806640625,880.6471557617188,689.484375,721.3384399414062,654.3612060546875,737.6456298828125,783.5643310546875,580.8457641601562,793.5994873046875,920.7879028320312
kor20230902m00009_20230902_001,35.54,3.71,80.45,96.45,100.47,738.8544921875,789.0451049804688,661.7531127929688,853.5069580078125,663.0170288085938,857.298828125,556.8446044921875,880.050048828125,688.2962036132812,718.2634887695312,654.1693725585938,737.2228393554688,783.093017578125,580.4921264648438,793.2046508789062,921.7606201171875
kor20230902m00009_20230902_001,36.87,4.36,81.22,96.12,99.36,737.7008666992188,787.7011108398438,662.8856201171875,853.6399536132812,662.8856201171875,857.4441528320312,558.9050903320312,879.0010375976562,688.2467041015625,721.76220703125,654.0092163085938,736.9788818359375,783.3508911132812,581.008056640625,793.4953002929688,922.1149291992188
kor20230902m00009_20230902_001,35.84,4.36,80.96,98.16,99.68,738.3367309570312,788.3622436523438,663.7570190429688,852.8294067382812,665.0210571289062,859.1497192382812,557.5757446289062,879.374755859375,689.0382690429688,720.1028442382812,654.9085693359375,736.53564453125,783.843017578125,581.055908203125,793.9555053710938,921.0888061523438
kor20230902m00009_20230902_001,35.64,4.36,81.22,98.85,99.8,736.9026489257812,788.3533935546875,663.5836181640625,852.8236083984375,664.8477783203125,859.1442260742188,558.6615600585938,879.3701782226562,688.8660888671875,721.35498046875,654.7348022460938,737.78857421875,783.6751708984375,581.0374755859375,793.7881469726562,921.086181640625
kor20230902m00009_20230902_001,35.64,4.36,81.22,97.84,99.04,737.0283813476562,788.22119140625,663.861328125,853.8192138671875,663.861328125,857.603759765625,557.8952026367188,879.0492553710938,689.0913696289062,721.361572265625,655.0308227539062,737.7611083984375,783.7039794921875,580.0734252929688,793.7959594726562,921.9403076171875
kor20230902m00009_20230902_001,35.13,4.29,80.67,97.82,99.73,738.016845703125,787.8544921875,663.6273803710938,853.4180908203125,664.8882446289062,855.9397583007812,557.717041015625,879.8956909179688,690.10498046875,719.769287109375,654.801513671875,736.16015625,783.406982421875,579.8162841796875,794.7545166015625,921.5032958984375
kor20230902m00009_20230902_001,35.13,4.29,80.71,98.34,99.09,737.1979370117188,787.6332397460938,664.2330322265625,853.050048828125,664.2330322265625,856.8240966796875,558.5597534179688,878.2103881835938,689.3933715820312,719.7003784179688,655.4269409179688,736.0546264648438,783.7445068359375,580.0606689453125,793.8086547851562,920.98291015625
kor20230902m00009_20230902_001,35.64,5.0,80.92,97.81,99.07,737.79638671875,787.704345703125,664.4268798828125,852.2188720703125,665.69189453125,856.0138549804688,558.1676635742188,878.78369140625,689.7267456054688,720.6598510742188,654.3070068359375,735.8397216796875,783.3360595703125,580.245849609375,793.4559936523438,920.5283813476562
kor20230902m00009_20230902_001,34.42,4.93,80.67,98.05,98.33,738.1162719726562,787.4000854492188,664.9813842773438,852.9692993164062,663.720458984375,855.4912109375,557.8009643554688,878.188232421875,691.4612426757812,719.3090209960938,654.893798828125,735.7013549804688,783.5103149414062,579.3440551757812,793.597900390625,921.0603637695312
kor20230902m00009_20230902_001,35.43,4.36,81.69,96.44,99.04,737.4703979492188,788.7753295898438,664.1679077148438,853.23095703125,664.1679077148438,854.4948120117188,558.0057373046875,878.5076904296875,690.7084350585938,723.0558471679688,655.321044921875,736.9580688476562,782.9684448242188,580.242431640625,794.343017578125,921.4780883789062
kor20230902m00009_20230902_001,35.43,4.36,81.73,97.56,99.53,737.8602294921875,788.423828125,663.928466796875,852.3308715820312,663.928466796875,857.3432006835938,557.4166870117188,878.6455688476562,691.4962158203125,723.263671875,655.1569213867188,737.0475463867188,782.9710693359375,579.1594848632812,792.9957275390625,919.9971923828125
kor20230902m00009_20230902_001,34.69,4.29,81.62,99.32,99.46,736.5995483398438,787.6461791992188,663.8412475585938,853.0053100585938,663.8412475585938,857.9381103515625,557.7868041992188,878.90234375,692.2046508789062,723.520263671875,655.2089233398438,737.0853881835938,783.4608154296875,579.2368774414062,794.5595092773438,922.0640258789062
kor20230902m00009_20230902_001,33.44,4.21,81.51,100.07,98.11,736.4331665039062,787.5305786132812,664.869140625,854.1591796875,663.63525390625,856.6268920898438,557.5230712890625,877.6026000976562,693.2479858398438,722.1358642578125,656.2320556640625,736.9422607421875,784.5537719726562,579.0078125,793.1908569335938,920.7877807617188
kor20230902m00009_20230902_001,33.93,4.13,80.54,100.57,98.78,737.8502197265625,786.518310546875,665.0309448242188,853.1664428710938,666.2651977539062,856.8690795898438,557.6533813476562,877.8509521484375,692.1838989257812,718.6359252929688,656.391357421875,734.6808471679688,783.5165405273438,580.4027709960938,794.6245727539062,919.8145751953125
kor20230902m00009_20230902_001,33.68,4.13,81.08,100.32,98.19,737.2966918945312,787.1557006835938,664.8379516601562,854.7020263671875,664.8379516601562,857.1582641601562,557.9918823242188,878.0362548828125,693.0845947265625,720.8374633789062,656.2410888671875,735.5748901367188,783.965087890625,579.604248046875,793.7900390625,919.7921752929688
kor20230902m00009_20230902_001,34.64,4.13,81.12,98.35,98.63,737.6073608398438,786.935791015625,665.0775146484375,853.3190307617188,665.0775146484375,854.54833984375,556.8973999023438,877.9053955078125,690.8932495117188,719.3231811523438,656.4722900390625,735.3043212890625,784.321533203125,580.4100341796875,794.1560668945312,919.7022705078125
kor20230902m00009_20230902_001,34.19,4.29,81.51,99.32,99.31,736.725830078125,787.111083984375,664.98486328125,852.66748046875,663.7479248046875,856.3782348632812,557.3734130859375,878.6426391601562,692.1969604492188,721.5546875,656.3264770507812,736.3976440429688,784.9654541015625,579.3096313476562,793.6238403320312,920.6976928710938
kor20230902m00009_20230902_001,34.42,4.13,81.25,99.6,98.92,738.5781860351562,786.9302368164062,664.3602905273438,853.726318359375,665.5972900390625,857.4371948242188,557.9813232421875,878.4656372070312,692.8104858398438,720.1341552734375,655.7015380859375,734.9777221679688,784.3458862304688,579.1201782226562,794.2416381835938,919.2854614257812
kor20230902m00009_20230902_001,33.93,3.62,80.71,99.58,100.07,737.5765991210938,787.4180908203125,663.84033203125,852.406005859375,663.84033203125,857.405029296875,556.3603515625,878.6510620117188,691.335205078125,718.680908203125,656.3417358398438,734.9278564453125,785.0677490234375,579.9567260742188,793.8161010742188,919.8934326171875
kor20230902m00009_20230902_001,33.93,4.29,80.5,100.07,98.98,736.9083251953125,786.40283203125,664.0197143554688,853.0079345703125,664.0197143554688,856.778076171875,557.2001953125,878.1419677734375,690.410400390625,717.2843017578125,655.2227783203125,734.8781127929688,784.6629638671875,580.303955078125,793.4598388671875,920.8698120117188
kor20230902m00009_20230902_001,34.69,3.71,81.47,99.3,99.55,737.0421752929688,786.4882202148438,663.0748901367188,852.9334716796875,664.3285522460938,856.6945190429688,556.5117797851562,878.0071411132812,691.9096069335938,721.2966918945312,655.5527954101562,736.3408813476562,784.6821899414062,579.6304321289062,793.4579467773438,920.6323852539062
kor20230902m00009_20230902_001,33.21,3.62,79.9,101.3,99.96,738.3577880859375,786.0675048828125,663.8653564453125,851.869140625,665.1068725585938,858.0768432617188,555.851318359375,877.9414672851562,693.6622924804688,717.78271484375,656.4160766601562,733.9227905273438,785.5363159179688,579.9716796875,792.985595703125,920.1538696289062
kor20230902m00009_20230902_001,32.73,4.13,80.29,100.29,98.63,737.6923217773438,787.2955932617188,664.8201904296875,852.7570190429688,663.5850830078125,856.46240234375,556.1295166015625,877.45947265625,693.2279663085938,718.1288452148438,656.17431640625,734.1854248046875,784.626953125,577.3250122070312,793.2727661132812,920.6886596679688
kor20230902m00009_20230902_001,32.01,3.53,80.29,101.02,98.74,737.4370727539062,787.0484619140625,663.7334594726562,853.3817138671875,663.7334594726562,855.8385009765625,556.8632202148438,876.72119140625,694.4432983398438,718.2584228515625,656.3630981445312,735.4559326171875,785.3444213867188,576.9932250976562,792.7147827148438,920.9432983398438
kor20230902m00009_20230902_001,34.16,3.53,80.5,99.89,99.3,737.0358276367188,785.6802368164062,663.7644653320312,852.8455810546875,662.5432739257812,857.7303466796875,556.2998657226562,877.2693481445312,690.630615234375,717.2936401367188,656.4373779296875,733.1691284179688,784.6621704101562,576.85693359375,793.2105102539062,921.232177734375
kor20230902m00009_20230902_001,34.16,4.05,80.58,101.31,99.19,737.7793579101562,785.4954223632812,664.0364990234375,851.98486328125,665.245361328125,859.23828125,556.4444580078125,877.3717651367188,691.8411865234375,717.7970581054688,655.57421875,733.5127563476562,783.717529296875,576.3558349609375,793.3887329101562,920.89208984375
kor20230902m00009_20230902_001,31.83,2.92,79.43,102.7,99.92,737.5699462890625,785.744140625,663.4705810546875,852.5550537109375,663.4705810546875,858.6287841796875,556.5731811523438,876.8499145507812,693.8391723632812,715.2890014648438,657.3968505859375,732.29541015625,784.9449462890625,578.0230102539062,793.4481811523438,920.5806884765625
kor20230902m00009_20230902_001,32.27,3.53,79.63,102.73,99.3,738.130615234375,785.7924194335938,663.8319091796875,852.7830810546875,665.0499267578125,858.8731079101562,556.6469116210938,877.143310546875,694.2822265625,716.36572265625,656.5238647460938,733.4179077148438,785.6331176757812,577.5123901367188,792.941162109375,919.7737426757812
kor20230902m00009_20230902_001,34.16,3.53,79.87,99.89,99.7,739.7620239257812,784.7559814453125,663.9783325195312,851.9834594726562,665.2006225585938,856.8727416992188,555.1920166015625,877.6521606445312,693.31396484375,716.30615234375,656.6444091796875,734.6409301757812,784.98779296875,578.1842041015625,792.3217163085938,920.4332885742188
kor20230902m00009_20230902_001,33.46,3.03,79.79,100.08,101.18,739.172119140625,785.9507446289062,662.8577270507812,851.1871948242188,665.3195190429688,856.1107177734375,555.771484375,878.2664794921875,693.6296997070312,717.0216674804688,656.703369140625,734.2539672851562,784.7145385742188,577.9326171875,793.3306884765625,920.1162719726562
kor20230902m00009_20230902_001,32.99,3.03,79.04,101.52,101.21,738.3281860351562,784.76416015625,662.7647094726562,851.6564331054688,665.2421875,856.6114501953125,554.9938354492188,878.9088745117188,692.4945678710938,714.1556396484375,656.5709838867188,732.7368774414062,785.4005126953125,579.1323852539062,792.8330078125,921.0262451171875
kor20230902m00009_20230902_001,33.46,2.43,78.99,100.57,101.96,738.6763916015625,784.4803466796875,661.809814453125,851.4286499023438,664.2893676757812,856.3877563476562,555.1884155273438,878.703857421875,692.8043823242188,715.0524291992188,656.8506469726562,732.409423828125,785.7881469726562,577.4364013671875,793.2268676757812,920.8565063476562
kor20230902m00009_20230902_001,32.27,2.92,79.44,102.73,100.47,737.7881469726562,784.0802612304688,663.7490844726562,851.949462890625,666.217041015625,855.6514282226562,555.1583862304688,877.8631591796875,693.3646850585938,713.7431030273438,657.5791625976562,732.2529296875,785.91357421875,579.23876953125,793.3175048828125,919.8186645507812
kor20230902m00009_20230902_001,33.93,2.92,79.74,101.07,101.09,737.4188232421875,783.8983154296875,663.3275146484375,850.5804443359375,665.7972412109375,855.5198364257812,554.6603393554688,877.7472534179688,691.7291870117188,715.9813232421875,657.1532592773438,730.799560546875,785.578125,578.9124755859375,792.9872436523438,919.7322998046875
kor20230902m00009_20230902_001,33.23,2.29,79.29,101.27,101.68,736.4659423828125,785.1319580078125,662.3233642578125,850.6245727539062,664.7947998046875,855.5673828125,553.5809326171875,877.8101806640625,689.5089721679688,713.4608154296875,657.3805541992188,730.7607421875,785.8943481445312,578.7684326171875,793.30859375,919.8242797851562
kor20230902m00009_20230902_001,31.26,1.81,78.99,103.74,103.2,736.4156494140625,785.4595947265625,661.4411010742188,850.4375610351562,665.1898193359375,856.6854248046875,553.9776000976562,879.1777954101562,693.9300537109375,715.4833984375,657.6923828125,729.2286987304688,786.398681640625,578.0300903320312,793.8961181640625,920.413818359375
kor20230902m00009_20230902_001,31.26,1.15,78.9,102.75,104.85,737.0758666992188,785.4189453125,661.4058837890625,848.6840209960938,663.8868408203125,856.126953125,553.4830932617188,879.6962890625,694.899169921875,715.951416015625,658.9248657226562,728.3563232421875,785.455078125,578.2567749023438,792.8980102539062,920.632568359375
kor20230902m00009_20230902_001,31.26,0.0,79.93,102.22,106.21,737.297607421875,786.7027587890625,659.191162109375,848.6920166015625,665.3900756835938,854.8909301757812,552.5696411132812,879.6866455078125,695.1448974609375,717.2748413085938,659.191162109375,729.6726684570312,784.409423828125,578.4188842773438,793.087890625,920.5995483398438
kor20230902m00009_20230902_001,33.18,-0.81,80.75,100.33,106.18,737.4692993164062,786.2223510742188,657.3349609375,849.0969848632812,664.7319946289062,855.2611694335938,551.3110961914062,878.68505859375,695.5528564453125,722.1148681640625,658.5678100585938,729.5119018554688,784.3170776367188,579.1058959960938,792.9468994140625,919.3685913085938
kor20230902m00009_20230902_001,34.46,-1.81,81.98,97.48,108.22,738.7174072265625,788.5689697265625,655.3005981445312,848.3302612304688,665.2608032226562,854.555419921875,549.4732666015625,879.4559326171875,695.1414184570312,725.0726318359375,659.03564453125,731.2977294921875,783.538330078125,576.9144287109375,793.4985961914062,919.2968139648438
kor20230902m00009_20230902_001,35.21,-3.62,81.34,95.23,110.81,741.1035766601562,788.5026245117188,653.0862426757812,848.857421875,664.4027709960938,853.886962890625,547.4653930664062,881.549560546875,695.8375244140625,724.375732421875,660.6305541992188,729.4052734375,781.340087890625,578.5183715820312,792.6566162109375,919.2713012695312
kor20230902m00009_20230902_001,37.06,-4.8,83.28,91.5,111.57,742.9705810546875,790.4755249023438,651.0786743164062,850.8976440429688,662.4077758789062,854.6740112304688,546.5987548828125,882.367431640625,696.3952026367188,728.7946166992188,661.1489868164062,731.3121948242188,779.4755859375,577.7393798828125,790.8047485351562,917.6137084960938
kor20230902m00009_20230902_001,36.87,-7.43,84.85,92.12,115.44,743.7920532226562,790.9349975585938,647.0437622070312,850.7661743164062,663.5928344726562,855.858154296875,545.2034912109375,883.8642578125,697.9639282226562,729.830810546875,662.31982421875,733.6498413085938,776.89013671875,575.79736328125,789.6201782226562,916.9623413085938
kor20230902m00009_20230902_001,33.43,-10.13,85.78,96.11,118.16,742.5169677734375,793.3322143554688,644.558837890625,849.6580810546875,665.3749389648438,857.0049438476562,542.9273071289062,882.718994140625,702.1091918945312,732.1083374023438,665.3749389648438,733.3328247070312,774.3533325195312,575.3753662109375,785.3735961914062,913.3308715820312
kor20230902m00009_20230902_001,35.88,-12.81,87.21,89.82,121.69,747.69140625,795.5997924804688,640.7560424804688,850.37158203125,664.2296752929688,855.587890625,541.6452026367188,884.2778930664062,703.3523559570312,734.3075561523438,666.8378295898438,735.6116333007812,769.8609619140625,572.6004028320312,781.5977783203125,909.0556030273438
kor20230902m00009_20230902_001,32.86,-15.42,89.71,89.79,124.09,748.75244140625,802.9037475585938,637.9835205078125,851.69482421875,664.3570556640625,856.9695434570312,540.4013671875,884.6617431640625,707.8734741210938,739.6072387695312,669.6317749023438,736.9698486328125,763.2579345703125,573.453857421875,775.1260375976562,904.4419555664062
kor20230902m00009_20230902_001,31.8,-17.62,88.54,86.5,126.06,751.8304443359375,809.7919311523438,636.86865234375,852.5684204101562,664.9407348632812,856.5786743164062,540.62158203125,884.6507568359375,710.3907470703125,742.9536743164062,672.9613037109375,738.943359375,758.5142822265625,573.1845092773438,767.8716430664062,899.3551635742188
kor20230902m00009_20230902_001,30.96,-19.27,87.66,84.92,128.66,754.3867797851562,809.638427734375,636.518310546875,851.6375732421875,662.2597045898438,854.34716796875,540.3267822265625,885.5078125,713.7424926757812,741.89794921875,675.8078002929688,739.1882934570312,753.031982421875,575.2562866210938,761.1608276367188,892.2818603515625
kor20230902m00009_20230902_001,28.96,-20.95,86.44,88.69,129.87,753.2765502929688,809.246337890625,636.968505859375,850.784912109375,666.0455322265625,854.9387817382812,540.0451049804688,884.0158081054688,717.2764282226562,744.169189453125,679.8917236328125,738.6307373046875,743.584228515625,575.2455444335938,751.8919067382812,885.400390625
kor20230902m00009_20230902_001,29.47,-23.29,84.94,86.39,131.97,754.6908569335938,808.23046875,637.0149536132812,851.6585083007812,662.231201171875,853.0594482421875,541.7534790039062,883.8793334960938,718.2673950195312,743.7888793945312,684.6456909179688,740.9871215820312,740.6818237304688,585.4867553710938,743.483642578125,876.8748168945312
kor20230902m00009_20230902_001,26.57,-23.82,83.73,88.6,131.27,755.1726684570312,810.1826171875,639.1544189453125,853.15234375,660.6392822265625,854.5846557617188,538.8917846679688,884.6634521484375,719.3645629882812,738.5664672851562,687.8534545898438,742.8634033203125,729.3908081054688,589.6047973632812,735.1201171875,867.4755859375
kor20230902m00009_20230902_001,30.96,-24.38,80.98,89.68,131.09,760.9537353515625,806.2601318359375,643.3060302734375,852.1714477539062,683.4783935546875,852.1714477539062,542.8750610351562,882.3007202148438,722.216064453125,741.6973266601562,692.0867919921875,744.5667724609375,727.9550170898438,595.3550415039062,726.520263671875,859.3450927734375
kor20230902m00009_20230902_001,32.73,-24.97,79.75,86.89,130.92,764.7516479492188,801.6286010742188,647.6240844726562,850.7932739257812,691.004638671875,843.5631713867188,546.4026489257812,879.7136840820312,725.7091064453125,740.895751953125,696.7887573242188,745.2337646484375,722.8170776367188,602.0778198242188,724.2631225585938,836.3330688476562
kor20230902m00009_20230902_001,26.12,-25.24,76.9,79.22,130.77,763.6514892578125,818.48974609375,654.4129638671875,850.5330200195312,673.34765625,843.2504272460938,549.5440063476562,879.6632690429688,727.2386474609375,744.20751953125,702.4779052734375,748.5770874023438,722.8690795898438,613.121337890625,712.6735229492188,831.5983276367188
kor20230902m00009_20230902_001,26.57,-27.98,75.33,80.14,134.75,767.136474609375,819.5892333984375,660.7456665039062,847.2799682617188,665.117919921875,850.19482421875,554.3549194335938,879.3429565429688,727.7864379882812,740.8892211914062,710.2975463867188,754.005859375,726.3290405273438,627.2113647460938,714.6697998046875,806.4725341796875
kor20230902m00009_20230902_001,24.44,-25.91,74.34,78.16,128.84,773.0702514648438,820.8251342773438,665.5194091796875,852.7996826171875,662.6126708984375,845.53271484375,557.9685668945312,877.50732421875,736.7355346679688,740.888671875,714.9346923828125,751.0623779296875,725.1083984375,640.604736328125,716.3880615234375,787.3971557617188
kor20230902m00009_20230902_001,17.82,-23.1,74.06,84.54,122.19,772.142333984375,820.1592407226562,673.2474975585938,856.5176391601562,665.975830078125,843.4286499023438,564.17236328125,873.9696655273438,745.9642944335938,738.7164306640625,719.7862548828125,747.4424438476562,727.0579223632812,661.6366577148438,719.7862548828125,770.7118530273438
kor20230902m00009_20230902_001,15.53,-21.39,72.29,90.31,119.64,770.6098022460938,817.9448852539062,684.1437377929688,856.8546142578125,674.0560302734375,845.3258056640625,574.6199951171875,872.7067260742188,748.9932861328125,740.1254272460938,725.9356689453125,750.213134765625,728.81787109375,679.5991821289062,723.053466796875,753.0953369140625
kor20230902m00009_20230902_001,11.13,-18.21,73.48,105.85,115.24,772.1184692382812,819.2992553710938,694.2905883789062,858.2131958007812,686.80712890625,862.7032470703125,585.0321655273438,871.6834106445312,755.6549072265625,735.4845581054688,731.7078247070312,744.4647216796875,730.2111206054688,722.0143432617188,722.7277221679688,732.4912109375
kor20230902m00009_20230902_001,11.96,-15.85,69.45,108.25,111.93,773.9345092773438,820.5889282226562,706.8878173828125,859.3269653320312,691.9885864257812,868.2665405273438,595.1434326171875,871.2463989257812,757.5452880859375,743.11279296875,738.17626953125,749.072509765625,730.7266235351562,710.33447265625,726.2568969726562,717.7840576171875
kor20230902m00009_20230902_001,8.58,-14.56,69.89,110.1,110.65,774.27734375,819.3538818359375,716.6854858398438,856.271728515625,696.011474609375,862.1785888671875,605.931884765625,868.08544921875,762.4636840820312,741.0880126953125,746.2197875976562,742.564697265625,735.8828125,699.739990234375,732.9293823242188,701.2166748046875
kor20230902m00009_20230902_001,7.86,-10.8,68.84,109.5,105.85,774.4901123046875,820.3003540039062,729.9761962890625,859.25,693.8086547851562,862.0321655273438,620.08251953125,868.9874267578125,763.3616333007812,739.6189575195312,752.233154296875,742.4010620117188,743.8867797851562,690.931884765625,738.3225708007812,679.8034057617188
kor20230902m00009_20230902_001,-5.44,-5.38,66.38,117.65,97.45,765.398681640625,830.4530639648438,746.499755859375,858.801513671875,699.2523803710938,857.4515991210938,634.4560546875,862.8512573242188,773.4982299804688,745.4078979492188,757.2991333007812,744.0579223632812,805.8964233398438,764.3068237304688,747.8496704101562,663.0625
